JURIS_NAME,YEAR,total_proposed_units,total_approved_units,total_disapproved_units,total_building_permits,total_completed_units,total_affordable_permits,total_market_rate_permits
VILLA PARK,2023,11.0,10.0,0.0,0.0,1.0,0.0,0.0
VILLA PARK,2024,15.0,7.0,0.0,3.0,3.0,0.0,3.0
VILLA PARK,2025,23.0,3.0,0.0,2.0,0.0,2.0,0.0
VISALIA,2018,907.0,151.0,0.0,580.0,279.0,189.0,391.0
VISALIA,2019,136.0,136.0,0.0,698.0,602.0,529.0,169.0
VISALIA,2020,794.0,700.0,0.0,607.0,612.0,515.0,92.0
VISALIA,2021,603.0,599.0,0.0,841.0,596.0,765.0,76.0
VISALIA,2022,1890.0,0.0,0.0,1301.0,702.0,1177.0,124.0
VISALIA,2023,1912.0,1912.0,0.0,351.0,764.0,186.0,165.0
VISALIA,2024,926.0,926.0,0.0,682.0,497.0,498.0,184.0
VISALIA,2025,532.0,0.0,0.0,702.0,605.0,179.0,523.0
VISTA,2018,253.0,0.0,0.0,475.0,15.0,0.0,475.0
VISTA,2019,125.0,38.0,0.0,398.0,292.0,91.0,307.0
VISTA,2020,132.0,0.0,0.0,518.0,477.0,59.0,459.0
VISTA,2021,308.0,28.0,0.0,91.0,542.0,0.0,91.0
VISTA,2022,454.0,121.0,0.0,169.0,237.0,3.0,166.0
VISTA,2023,681.0,223.0,0.0,243.0,67.0,58.0,185.0
VISTA,2024,313.0,0.0,0.0,218.0,256.0,0.0,218.0
VISTA,2025,647.0,91.0,0.0,189.0,204.0,7.0,182.0
WALNUT,2018,77.0,58.0,0.0,15.0,31.0,0.0,15.0
WALNUT,2019,375.0,20.0,0.0,20.0,12.0,0.0,20.0
WALNUT,2020,53.0,17.0,0.0,10.0,15.0,0.0,10.0
WALNUT,2021,47.0,0.0,0.0,18.0,20.0,12.0,6.0
WALNUT,2022,120.0,33.0,0.0,82.0,11.0,0.0,82.0
WALNUT,2023,61.0,47.0,14.0,51.0,23.0,0.0,51.0
WALNUT,2024,58.0,36.0,0.0,173.0,87.0,0.0,173.0
WALNUT,2025,58.0,48.0,0.0,156.0,84.0,0.0,156.0
WALNUT CREEK,2018,197.0,197.0,0.0,162.0,256.0,68.0,94.0
WALNUT CREEK,2019,32.0,32.0,0.0,377.0,53.0,9.0,368.0
WALNUT CREEK,2020,160.0,160.0,0.0,182.0,328.0,25.0,157.0
WALNUT CREEK,2021,84.0,22.0,0.0,130.0,29.0,24.0,106.0
WALNUT CREEK,2022,189.0,44.0,0.0,32.0,211.0,23.0,9.0
WALNUT CREEK,2023,29.0,12.0,0.0,26.0,407.0,23.0,3.0
WALNUT CREEK,2024,502.0,70.0,0.0,59.0,51.0,45.0,14.0
WALNUT CREEK,2025,222.0,106.0,0.0,146.0,47.0,115.0,31.0
WASCO,2018,96.0,96.0,0.0,96.0,76.0,1.0,95.0
WASCO,2019,99.0,99.0,0.0,82.0,299.0,32.0,50.0
WASCO,2020,64.0,6.0,0.0,41.0,41.0,3.0,38.0
WASCO,2021,97.0,0.0,0.0,25.0,100.0,21.0,4.0
WASCO,2022,132.0,0.0,0.0,64.0,93.0,3.0,61.0
WASCO,2023,24.0,0.0,0.0,0.0,91.0,0.0,0.0
WASCO,2024,78.0,57.0,0.0,7.0,25.0,1.0,6.0
WASCO,2025,22.0,0.0,0.0,2.0,3.0,0.0,2.0
WATERFORD,2018,96.0,96.0,0.0,8.0,0.0,0.0,8.0
WATERFORD,2019,0.0,0.0,0.0,21.0,0.0,0.0,21.0
WATERFORD,2020,0.0,0.0,0.0,2.0,0.0,2.0,0.0
WATERFORD,2021,7.0,4.0,0.0,77.0,0.0,2.0,75.0
WATERFORD,2022,96.0,0.0,0.0,1.0,0.0,1.0,0.0
WATERFORD,2023,10.0,0.0,0.0,2.0,0.0,2.0,0.0
WATERFORD,2024,138.0,85.0,0.0,8.0,0.0,5.0,3.0
WATERFORD,2025,550.0,0.0,0.0,47.0,1.0,15.0,32.0
WATSONVILLE,2018,27.0,3.0,0.0,4.0,0.0,0.0,4.0
WATSONVILLE,2019,169.0,12.0,157.0,29.0,3.0,2.0,27.0
WATSONVILLE,2020,40.0,32.0,0.0,49.0,34.0,2.0,47.0
WATSONVILLE,2021,223.0,223.0,0.0,96.0,25.0,7.0,89.0
WATSONVILLE,2022,34.0,34.0,0.0,226.0,38.0,185.0,41.0
WATSONVILLE,2023,43.0,43.0,0.0,64.0,14.0,54.0,10.0
WATSONVILLE,2024,64.0,53.0,0.0,229.0,151.0,149.0,80.0
WATSONVILLE,2025,30.0,30.0,0.0,68.0,50.0,6.0,62.0
WEED,2018,2.0,2.0,0.0,2.0,1.0,0.0,2.0
WEED,2019,4.0,4.0,0.0,4.0,0.0,0.0,4.0
WEED,2020,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WEED,2021,3.0,3.0,0.0,3.0,0.0,0.0,3.0
WEED,2023,7.0,7.0,0.0,7.0,1.0,0.0,7.0
WEED,2024,1.0,0.0,0.0,1.0,6.0,0.0,1.0
WEED,2025,4.0,4.0,0.0,4.0,3.0,4.0,0.0
WEST COVINA,2018,63.0,63.0,0.0,3.0,0.0,0.0,3.0
WEST COVINA,2019,27.0,28.0,0.0,49.0,0.0,0.0,49.0
WEST COVINA,2020,494.0,78.0,0.0,32.0,0.0,0.0,32.0
WEST COVINA,2021,170.0,109.0,0.0,51.0,7.0,33.0,18.0
WEST COVINA,2022,48.0,0.0,0.0,389.0,52.0,170.0,219.0
WEST COVINA,2023,185.0,101.0,0.0,349.0,330.0,87.0,262.0
WEST COVINA,2024,32.0,32.0,0.0,239.0,161.0,127.0,112.0
WEST HOLLYWOOD,2018,233.0,190.0,43.0,231.0,100.0,29.0,202.0
WEST HOLLYWOOD,2019,405.0,405.0,0.0,12.0,0.0,0.0,12.0
WEST HOLLYWOOD,2020,633.0,633.0,0.0,285.0,106.0,51.0,234.0
WEST HOLLYWOOD,2021,170.0,170.0,0.0,205.0,170.0,26.0,179.0
WEST HOLLYWOOD,2022,302.0,17.0,0.0,107.0,189.0,5.0,102.0
WEST HOLLYWOOD,2023,1294.0,27.0,0.0,104.0,57.0,4.0,100.0
WEST HOLLYWOOD,2024,39.0,21.0,0.0,268.0,120.0,201.0,67.0
WEST HOLLYWOOD,2025,495.0,61.0,0.0,252.0,111.0,103.0,149.0
WEST SACRAMENTO,2018,511.0,511.0,0.0,154.0,116.0,110.0,44.0
WEST SACRAMENTO,2019,95.0,0.0,0.0,319.0,0.0,59.0,260.0
WEST SACRAMENTO,2020,303.0,0.0,0.0,591.0,0.0,501.0,90.0
WEST SACRAMENTO,2021,1115.0,883.0,0.0,627.0,0.0,158.0,469.0
WEST SACRAMENTO,2022,625.0,625.0,0.0,477.0,0.0,23.0,454.0
WEST SACRAMENTO,2023,401.0,0.0,0.0,215.0,0.0,34.0,181.0
WEST SACRAMENTO,2024,629.0,0.0,0.0,408.0,0.0,19.0,389.0
WEST SACRAMENTO,2025,363.0,0.0,0.0,196.0,0.0,17.0,179.0
WESTLAKE VILLAGE,2018,0.0,0.0,0.0,2.0,1.0,0.0,2.0
WESTLAKE VILLAGE,2019,4.0,4.0,0.0,0.0,2.0,0.0,0.0
WESTLAKE VILLAGE,2021,4.0,3.0,0.0,0.0,0.0,0.0,0.0
WESTLAKE VILLAGE,2022,3.0,3.0,0.0,104.0,0.0,15.0,89.0
WESTLAKE VILLAGE,2023,1.0,1.0,0.0,105.0,0.0,15.0,90.0
WESTLAKE VILLAGE,2024,2.0,2.0,0.0,108.0,4.0,15.0,93.0
WESTLAKE VILLAGE,2025,1.0,1.0,0.0,109.0,108.0,15.0,94.0
WESTMINSTER,2018,52.0,52.0,0.0,108.0,57.0,5.0,103.0
WESTMINSTER,2019,90.0,57.0,0.0,145.0,9.0,115.0,30.0
WESTMINSTER,2020,148.0,87.0,0.0,63.0,155.0,0.0,63.0
WESTMINSTER,2021,143.0,68.0,0.0,136.0,43.0,0.0,136.0
WESTMINSTER,2022,265.0,87.0,0.0,177.0,127.0,0.0,177.0
WESTMINSTER,2023,384.0,122.0,0.0,196.0,151.0,158.0,38.0
WESTMINSTER,2024,294.0,206.0,0.0,250.0,196.0,235.0,15.0
WESTMORLAND,2020,2.0,2.0,2.0,2.0,2.0,2.0,0.0
WESTMORLAND,2022,3.0,0.0,0.0,3.0,3.0,3.0,0.0
WESTMORLAND,2023,6.0,6.0,0.0,6.0,0.0,6.0,0.0
WESTMORLAND,2024,7.0,1.0,0.0,6.0,5.0,6.0,0.0
WESTMORLAND,2025,1.0,1.0,0.0,0.0,0.0,0.0,0.0
WHEATLAND,2021,0.0,0.0,0.0,1.0,1.0,0.0,1.0
WHEATLAND,2022,0.0,0.0,0.0,75.0,19.0,48.0,27.0
WHEATLAND,2023,0.0,0.0,0.0,45.0,29.0,0.0,45.0
WHEATLAND,2024,0.0,0.0,0.0,63.0,63.0,32.0,31.0
WHEATLAND,2025,0.0,0.0,0.0,63.0,63.0,32.0,31.0
WHITTIER,2018,58.0,32.0,0.0,17.0,2.0,8.0,9.0
WHITTIER,2019,263.0,183.0,0.0,140.0,13.0,35.0,105.0
WHITTIER,2020,160.0,170.0,0.0,119.0,65.0,26.0,93.0
WHITTIER,2021,210.0,0.0,0.0,952.0,617.0,61.0,891.0
WHITTIER,2022,240.0,133.0,0.0,161.0,278.0,9.0,152.0
WHITTIER,2023,107.0,88.0,0.0,112.0,240.0,105.0,7.0
WHITTIER,2024,197.0,144.0,0.0,142.0,134.0,97.0,45.0
WHITTIER,2025,273.0,92.0,0.0,91.0,106.0,82.0,9.0
WILDOMAR,2018,145.0,145.0,0.0,56.0,100.0,17.0,39.0
WILDOMAR,2019,27.0,27.0,0.0,37.0,19.0,30.0,7.0
WILDOMAR,2020,53.0,53.0,0.0,60.0,12.0,0.0,60.0
WILDOMAR,2021,71.0,58.0,0.0,32.0,10.0,8.0,24.0
WILDOMAR,2022,644.0,0.0,0.0,120.0,25.0,0.0,120.0
WILDOMAR,2023,670.0,669.0,0.0,530.0,35.0,10.0,520.0
WILDOMAR,2024,349.0,349.0,0.0,257.0,102.0,92.0,165.0
WILDOMAR,2025,562.0,71.0,0.0,193.0,362.0,144.0,49.0
WILLIAMS,2018,24.0,24.0,0.0,24.0,0.0,0.0,24.0
WILLIAMS,2019,28.0,0.0,28.0,0.0,0.0,0.0,0.0
WILLIAMS,2020,14.0,0.0,0.0,14.0,0.0,0.0,14.0
WILLIAMS,2021,25.0,0.0,0.0,25.0,0.0,0.0,25.0
WILLIAMS,2022,14.0,0.0,0.0,14.0,14.0,13.0,1.0
WILLIAMS,2023,4.0,4.0,0.0,0.0,9.0,0.0,0.0
WILLIAMS,2024,4.0,0.0,0.0,1.0,1.0,0.0,1.0
WILLITS,2018,3.0,3.0,0.0,3.0,0.0,2.0,1.0
WILLITS,2019,6.0,6.0,1.0,6.0,1.0,6.0,0.0
WILLITS,2020,3.0,3.0,0.0,3.0,1.0,3.0,0.0
WILLITS,2021,9.0,0.0,0.0,8.0,3.0,4.0,4.0
WILLITS,2022,13.0,13.0,0.0,11.0,2.0,10.0,1.0
WILLITS,2023,5.0,4.0,0.0,13.0,2.0,13.0,0.0
WILLITS,2025,6.0,6.0,0.0,6.0,1.0,0.0,6.0
WILLOWS,2019,0.0,0.0,0.0,5.0,1.0,2.0,3.0
WILLOWS,2020,15.0,0.0,0.0,27.0,2.0,25.0,2.0
WILLOWS,2021,2.0,2.0,0.0,19.0,6.0,19.0,0.0
WILLOWS,2022,6.0,6.0,0.0,2.0,0.0,0.0,2.0
WILLOWS,2023,17.0,17.0,0.0,4.0,0.0,0.0,4.0
WILLOWS,2024,0.0,0.0,0.0,17.0,21.0,0.0,17.0
WINDSOR,2018,0.0,0.0,0.0,18.0,2.0,0.0,18.0
WINDSOR,2019,11.0,11.0,0.0,83.0,4.0,60.0,23.0
WINDSOR,2020,64.0,0.0,0.0,5.0,20.0,0.0,5.0
WINDSOR,2021,332.0,302.0,0.0,68.0,64.0,52.0,16.0
WINDSOR,2022,298.0,244.0,0.0,159.0,31.0,133.0,26.0
WINDSOR,2023,308.0,46.0,0.0,222.0,26.0,182.0,40.0
WINDSOR,2024,242.0,76.0,0.0,86.0,99.0,17.0,69.0
WINDSOR,2025,449.0,449.0,0.0,159.0,28.0,60.0,99.0
WINTERS,2018,527.0,527.0,0.0,37.0,0.0,0.0,37.0
WINTERS,2019,20.0,20.0,0.0,133.0,50.0,64.0,69.0
WINTERS,2020,79.0,0.0,0.0,38.0,0.0,0.0,38.0
WINTERS,2021,2.0,2.0,0.0,234.0,163.0,75.0,159.0
WINTERS,2022,3.0,3.0,0.0,83.0,74.0,19.0,64.0
WINTERS,2023,0.0,0.0,0.0,61.0,61.0,14.0,47.0
WINTERS,2024,0.0,0.0,0.0,138.0,138.0,2.0,136.0
WINTERS,2025,2.0,0.0,0.0,43.0,43.0,1.0,42.0
WOODLAKE,2018,0.0,0.0,0.0,25.0,0.0,25.0,0.0
WOODLAKE,2019,0.0,0.0,0.0,54.0,29.0,54.0,0.0
WOODLAKE,2020,0.0,0.0,0.0,85.0,71.0,85.0,0.0
WOODLAKE,2021,0.0,0.0,0.0,25.0,54.0,14.0,11.0
WOODLAKE,2022,68.0,0.0,0.0,113.0,25.0,87.0,26.0
WOODLAKE,2023,20.0,0.0,0.0,5.0,13.0,0.0,5.0
WOODLAND,2018,304.0,18.0,0.0,285.0,0.0,110.0,175.0
